country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-09,19,-9,,,-3,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-10,9,-15,,-10,-2,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-11,13,-7,,-2,-1,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-12,-1,15,,-29,-23,10
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-13,-23,-10,,-30,-37,13
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-14,-23,-15,,,-13,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-15,,-28,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-16,-16,-17,,-39,-44,15
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-17,-24,-13,,-29,-43,16
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-18,-34,-24,,-49,-49,17
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-19,-40,-27,,-39,-46,17
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-20,-38,-26,,-43,-48,18
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-21,-40,-28,,,-29,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-22,,-29,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-23,-25,-28,,-30,-46,16
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-24,-33,-25,,-36,-47,16
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-25,-31,-23,,-32,-45,16
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-26,-32,-23,,-28,-48,16
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-27,-30,-24,,-36,-48,17
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-28,-36,-21,,,-23,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-29,,-26,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-30,-25,-27,,-31,-47,15
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-03-31,-17,-13,,-35,-45,15
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-01,-23,-18,,-39,-47,16
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-02,-31,-20,,-45,-48,17
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-03,-29,-17,,-41,-48,17
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-04,-29,-19,,,-26,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-05,,-13,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-06,1,-8,,-15,-53,14
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-07,-7,-5,,-17,-52,14
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-08,7,8,,-15,-53,11
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-09,-40,-23,,-36,-82,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-10,-62,-38,,-44,-81,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-11,-19,-6,,,-22,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-12,-39,-19,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-13,-62,-26,,-47,-82,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-14,-10,-14,,-25,-42,13
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-15,-15,-14,,-19,-39,13
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-16,-20,-12,,-17,-38,13
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-17,-19,-17,,-17,-36,12
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-18,-20,-10,,,-11,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-19,,-14,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-20,,-11,,-12,-33,10
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-21,-11,-6,,-16,-33,10
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-22,-6,-9,,-6,-33,9
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-23,-7,-6,,,-35,10
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-24,-19,-12,,-9,-37,10
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-25,-17,-10,,,-12,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-26,,-17,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-27,-10,-18,,-11,-35,11
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-28,-11,-17,,-13,-33,10
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-29,-10,-12,,-10,-34,10
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-04-30,-15,0,,,-36,11
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-01,-24,-6,,-7,-48,14
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-02,-23,-1,,,-18,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-03,,-11,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-04,-11,-8,,,-30,9
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-05,-18,-6,,-4,-28,9
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-06,-11,1,,-2,-29,8
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-07,-5,14,,,-30,5
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-08,-64,-26,,-16,-78,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-09,-8,13,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-10,,4,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-11,-8,-6,,,-29,8
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-12,-18,-3,,-12,-28,9
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-13,-16,0,,,-27,7
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-14,-20,-2,,,-29,9
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-15,-24,-6,,1,-29,8
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-16,-26,-1,,,-13,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-17,,-12,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-18,-13,-7,,,-22,7
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-19,-12,-1,,,-17,5
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-20,8,18,,,-19,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-21,-48,-6,,,-78,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-22,-14,-2,,-1,-62,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-23,-15,2,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-24,,-14,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-25,,-3,,,-20,5
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-26,-8,0,,,-15,5
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-27,-7,-1,,,-14,4
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-28,-5,6,,,-18,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-29,-3,11,,,-12,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-30,2,19,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-05-31,,4,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-01,-39,2,,,-77,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-02,9,12,,,-16,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-03,2,5,,,-16,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-04,4,16,,,-17,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-05,-48,-17,,-4,-66,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-06,18,13,,,-9,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-07,,-9,,,,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-08,,4,,,-14,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-09,10,2,,,-11,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-10,10,3,,,-12,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-11,10,9,,,-14,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-12,4,5,,,-11,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-13,3,2,,,7,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-14,,-2,,,18,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-15,,1,,,-11,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-16,,3,,,-10,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-17,,9,,,-11,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-18,17,2,,,-15,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-19,8,0,,,-16,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-20,8,1,,,-5,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-21,5,-6,,,6,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-22,30,5,,,-16,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-23,20,6,,,-13,-1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-24,16,3,,,-13,-1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-25,20,9,,,-15,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-26,11,0,,,-14,-1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-27,7,-2,,,1,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-28,4,-3,,,3,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-29,21,3,,,-26,4
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-06-30,27,4,,,-28,4
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-01,32,6,,,-29,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-02,30,2,,,-30,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-03,11,-6,,28,-32,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-04,7,-7,,,-8,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-05,11,-9,,,-5,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-06,34,-2,,,-43,6
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-07,27,1,,,-40,6
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-08,26,-1,,,-40,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-09,21,0,,,-41,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-10,6,-7,,,-40,4
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-11,14,2,,,-9,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-12,6,-4,,,-9,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-13,41,9,,,-59,6
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-14,30,5,,,-61,8
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-15,31,5,,,-58,5
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-16,26,9,,,-59,6
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-17,8,-3,,,-58,6
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-18,11,1,,,-14,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-19,14,-1,,,-11,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-20,48,14,,,-62,7
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-21,42,13,,,-63,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-22,36,8,,,-63,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-23,29,7,,,-65,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-24,10,-7,,,-64,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-25,10,0,,,-11,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-26,9,-5,,,-14,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-27,41,3,,,-54,9
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-28,28,2,,,-55,8
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-29,33,-2,,,-56,9
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-30,30,6,,,-55,9
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-07-31,19,-1,,,-54,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-01,15,2,,,-11,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-02,12,-4,,,-3,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-03,34,8,,,-34,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-04,29,6,,,-34,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-05,34,-8,,,-35,3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-06,25,-4,,,-32,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-07,13,-12,,,-34,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-08,14,-4,,,-12,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-09,15,-5,,,-4,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-10,32,-2,,,-25,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-11,17,-5,,,-21,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-12,25,3,,,-22,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-13,17,-2,,,-22,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-14,7,-3,,,-22,-1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-15,4,-1,,,-6,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-16,11,-5,,,3,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-17,,,,,-23,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-18,,,,,,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-19,,,,,-22,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-20,,,,,-23,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-21,,,,,,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-24,,,,,-19,2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-25,,,,,,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-26,,,,,,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-27,,,,,,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-28,,,,,,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-08-31,,,,,,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-01,,,,,,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-02,,,,,,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-03,,,,,,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-04,,,,,,-1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-07,,,,,,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-08,,,,,,1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-09,,,,,,0
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-10,,,,,,-1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-11,17,-9,,,-16,-2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-12,20,-15,,,-10,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-13,10,-20,,,-1,
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-14,27,-9,,,-13,-3
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-15,17,-10,,,-11,-2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-16,22,-14,,,-12,-2
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-17,14,-13,,,-12,-1
DK,Denmark,Central Denmark Region,Skive Municipality,,,,ChIJcQHR7wvTS0YRcPTJfs3PrII,2020-09-18,12,-12,,26,-13,-1
